Tweet Text,label (annotator1),label (annotator2),label (annotator3)
"Rick Jeanneret: ""I've seen everything now... Robin Lehner, if you don't get a standing ovation, YOU are getting rob…",0,,
"Tried to RT this was not able to, wonder why. Anyway it says it all TRUMP YOU ARE NOT WANTED. We hate you Donald TR…",,,
"sean spicer just said if you are from a predominately Muslim country you have a ""predisposition"" for terrorism. he used that exact word.",,,
"Yes, I Am Equal. I’m Sorry You’re Offended By Us Women Who Lack A Victim Mindset.",,,
#TRAFFICALERT 18 Wheeler Fire along I-45 NB at I-20. Traffic diverted around scene. Expect delays. Updates as we ge…,,,
Trey putting her in a video she didn't consent to is a violation for sure. I think Keke is in her right to post how she felt about that.,,,
"I don't really care how big your inauguration audience was, Mr. President. I'm more concerned with an ACA replacement.",,,
"Q: ""I hate the 'alt right' and the KKK so I'm against racism, why are you shouting at me?"" Hating the KKK is easy. Subtler stuff is harder.",,,
".@realDonaldTrump, You've become that old joke: How do you tell when Trump is lying? His lips are moving. Or KellyA…",,,
"Here's the thing, media: you're done. Trump's presidency is proof you're done. You declared war on him, and you lost. Nobody trusts you.",,,
I am not suffering from Toxic Shock Syndrome. The idea that I even have a tampon inside me is ludicrous. No tampon.…,,,
At the Women's March on Washington I Realized That My People Are My Lighthouse,,,
update: my dad was released from the hospital. He did have a mild heart attack but no damage done and he is home! Thank you for praying!,,,
I live like 40 minutes away from miami and got7 is here T__T but i couldn't buy tickets for that AND the wings tour,,,
I shot 12 videos in 6 days while I was in LA. I'm about to lock myself in for a week and edit. No Jumper interview dropping soon too.,,,
Are you ok sir? They are so mean! Unfortunate you did not have any Mke police to detain those who ex…,,,
I hate New Orleans sometimes. You killed a man that delivers pizza for some money? How weak of a man are you for that dawg. How weak,,,
"McCarthy: ""Ted is back. I don't know where the heck some of these articles come from. I don't see any change in him, as far as his vision.""",,,
lucifer was so angry and the minute he saw that chloe was bleeding he got so scared i cant so this anymore,,,
Because I did not vote for trump does not mean I am going to blindly fall in line with abhorrent mental health attacks,,,
Genie has confirmed that the streams done by I-fans are counted. I ask I-fans to focus on it. Click on the linkd- l…,,,
"Let Me Design Your Logo, Cover, Cartoon, ETC. #FreshiGFX Payment Is To Be Made FIRST.. Paypal or Moneygram... D…",,,
when this crisis started did you ever speak? Reach out to me ? Youths in kaduna have died why is it now you are speaking?,,,
What do you watch a night? Just a inside look what I study at night when I'm relaxing. The Art of Shooting.. Learni…,,,
"me: screams ""weber bomb!"" weber: hears me from section 209",,,
im out of xans so xan 30 is temporarily delayed folks i am sorry for i have Failed you,,,
"lobbyist friend to me a little while ago, re the media's reaction to Trump/Spicer: ""You're taking the bait!""",,,
"«we went to the battle competition and you know what i'm saying», don't forget this moment from got7ing, hyung & ma…",,,
"Not asking for a calmed storm. It's gonna rage. I'm going to let it, and calm myself. | Callie Day - Hear My Prayer",,,
"Who on Earth is this xenophobic, racist, bigot Chelsea Handler, @Netflix, & why am I paying you to pay such a bigot?",,,
"I grew up here. My father grew up here too. Wafa from #Aleppo, Syria is determined to bring his city back to li…",,,
"My bf got mad at me & laid at the foot of the bed. He thought he was going to sleep. I yelled ""THIS IS SPARTA"" & ki…",,,
I honestly wish I believed this. But seeing as how all leadership - even Saint Bernie - is bowing to Toupee Fiasco…,,,
I dont care how big Trumps crowd size was or how small his hands are. I don't care if CNN or WaPo say it's true. Le…,,,
"is a spineless wimp. Enjoy that Russian payoff, comrade Rubio. Useless POS. I live in Florida, what have you done for us at all?",,,
"Re-up'I don't even know if I am going to be the CM,it’s for the Cong president to decide' Amarinder Singh",,,
Playing Nioh trial tonight! Samurai Souls was something I didn't know I wanted. PogChamp &…,,,
I am delighted to announce that I have verbally committed to the University of Louisville for Fall of 2018 #GoCards…,,,
Alberta loathes everything. Even pipeline approvals. I live here and I'm sick of the perpetual whining and sense of…,,,
"I swear to gawd, if your memes aren't as dank as Biden's, you're fired",,,
Kinda killed me to witness the scene where Veer uses Rangeela as stairs to the horse but damn @8paramsingh How brilliant are you? #Ghulaam,,,
"It doesn't matter how many times you reinvent yourself, Sallie Mae finds you Quinn telling it like it is on…",,,
brendon urie’s cover of my funny valentine by frank sinatra. i'm crying he literally is one of the most talented pe…,,,
"Ashley Judd at #WomensMarch—""I am a nasty woman. I'm not as nasty as a man who looks like he bathes in Cheeto dust.""",,,
If you're a Muslim journalist in the U.S. contact me. I'm working on starting the Muslim American Journalism Association (MAJA).,,,
"Wait, WHAT??? ""the reason you are my 1st stop is because I have a running war with the media"" The President of USA…",,,
"What it means is if you drive a Ford Kuga, especially the one prone to catching fire, you're on your own. Trade in value plummeting",,,
arrested development is my favorite and I love it so much also Parks and Rec (starting at season 2) if you haven't seen it,,,
I strongly condemn the attack in Parachinar which targeted the innocent. My thoughts and prayers are with the bereaved. #ParachinarBlast,,,
"Iska confidence level dekh ke, me bhi next election me.. Candidate banhi jao...",,,
Thread. No admin action that I'm aware of short of a statement disavowing violence on campus. I know lots of studen…,,,
My lungs feel really tight today so I google London pollution and guess what I find...surprise surprise…,,,
‘You’re gonna see a hell like you never dreamt’ Cher is terrified by Trump,,,
Thank You CCTV. I wish the local media had done the same. Yuchun.. your Chunsas are here to fight together with yo…,,,
"(610): How are you not embarrassed to know me. I'm a mess right now. I'm a walking, talking tornado of embarrassmen…",,,
Your Salah is your companion. Don’t let Shaitaan steal what is priceless. Don’t let Shaitaan steal your everlasting ticket to paradise.,,,
You go Mr. President. Americans and I mean the True Americans are loving you and your actions. Keep it up!!!,,,
"Let me say this once more, and let me say it clearly: Barack Obama will not get a Supreme Court Justice” -… http://tracer.int.thomsonreuters.com/v/cluster/sane_clusters_filter/823634708999196676823099237386883072 -0.2808 6 Our Ezidi women are still at the hands of ISIS, but you don't take the streets for them. I don't know for our women, I truly don't know. http://tracer.int.thomsonreuters.com/v/cluster/sane_clusters_filter/823099237386883072823100966018945025 -0.0724 6 Here's the column I wrote last month about my misgivings over Sturgeon's attitude to the Irish border crisis. http://tracer.int.thomsonreuters.com/v/cluster/sane_clusters_filter/823100966018945025824246318147207169 -1.3103 6 Hi , My Name Is Bobson , My Ex Cheated on me and I Sang About it , It's called Vibe With Me"" feat. Ozone . RT . He…",,,
“I am grateful to our country for all it has given me. I count my blessings every day that I am an American.” —Hillary,,,
"At 5am my phone was on fire blowing up with text alerts, I was like, ""What the fu... ohhh Oscar…",,,
"Yes, I Am Equal. I’m Sorry You’re Offended By Us Women Who Lack A Victim Mindset.",,,
Jin's parted bangs plus he's wearing black turtleneck... you mean my dEATH,,,
are you also bringing your companies from Mexico into the US? I bet the answer is No! Is Ivanka doing the same? I bet no!,,,
"I'm about to leave Banjul, maybe minutes before Yahya Jammeh. That's the plane he's set to leave on behind me. It's…",,,
"no, I think you mean, Peter Thiel files a lawsuit for Cernovich to prop Cernovich up since Cernovich is broke and c…",,,
Easily one of the best photographers & all round cool guys I have shot with. That's me shooting #RidBurman shooting…,,,
It's not enough to have one #slave for everything. I had few slaves in the Czech Republic but then I've moved to NL and nobody I know,,,
Is it true that Sharad Pawar is likely to get Padmavibhushan? My head hangs in shame. Most corrupt person in my cou…,,,
"I'm aware of death threats on me by Indian Mullahs @Pandit_Kashmiri, but unlike many I am 67 & willing to die for t…",,,
An encounter! I surprised the monsters! I have everypony in front FIGHT and everypony in back PARRY. 3 ZOMBIES are killed!,,,
jun: i am a human disaster but at least i am not a heterosexual,,,
@CityJohn What if you're Sean Spicer and it's your pants that are on fire? (asking for a friend).,,,
"one, you take us both. You wanted fire? Sorry, Cheryl Bombshell. My speciality is ice.""",,,
Stupendous detective fiction.' Kiss Me When I'm Dead. Dominic Piper. Out now on Amazon for kindle.…,,,
"i'm you staying quiet about katy's parents voting for trump, however i'm not low enough to tear down katy like you…",,,
it actually really comforts me to know that Trump is already the most hated president in US history I hope he cries himself to sleep,,,
"Where is Padmé? Is she safe? ""It seems Lord Vader, in your anger, you killed her""",,,
"so you meant White, Christian America first, right? I'm asking for a friend. #donaldtrump #AmericaFirst",,,
Welcome to the club. He blocked me in the earliest days of his stint as GEJ's attack puppy.,,,
"And right next it was 'Green Eggs and Ham' opened to a page that read ""I am Sam. Sam I am.""",,,
You mean the one Putin and Comey handed to you. These demonstrations are a reminder you are illegitimate.,,,
